ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Time
"5,610",Location 57 - Location 55,57,55,10,120.000000000000000
"5,611",Location 57 - Location 59,57,59,11,120.000000000000000
"5,612",Location 57 - Location 77,57,77,12,120.000000000000000
"5,613",Location 57 - Location 37,57,37,13,120.000000000000030
"5,614",Location 57 - Location 36,57,36,14,144.852816037456930
"5,615",Location 57 - Location 69,57,69,15,144.852816037456990
"5,616",Location 57 - Location 78,57,78,16,144.852816037456990
"5,617",Location 57 - Location 45,57,45,17,144.852816037457020
"5,618",Location 57 - Location 38,57,38,18,144.852816037459120
"5,619",Location 57 - Location 49,57,49,19,144.852816037459150
"5,620",Location 57 - Location 76,57,76,20,144.852816037459320
"5,621",Location 57 - Location 65,57,65,21,144.852816037459600
"5,622",Location 57 - Location 35,57,35,22,169.705632074913980
"5,623",Location 57 - Location 79,57,79,23,169.705632074915710
"5,624",Location 57 - Location 39,57,39,24,169.705632074918750
"5,625",Location 57 - Location 75,57,75,25,169.705632074918750
"5,626",Location 57 - Location 87,57,87,26,179.999999999999970
"5,627",Location 57 - Location 54,57,54,27,180.000000000000000
"5,628",Location 57 - Location 27,57,27,28,180.000000000000030
"5,629",Location 57 - Location 60,57,60,29,180.000000000000030
"5,630",Location 57 - Location 70,57,70,30,204.852816037456960
"5,631",Location 57 - Location 26,57,26,31,204.852816037456990
"5,632",Location 57 - Location 44,57,44,32,204.852816037456990
"5,633",Location 57 - Location 88,57,88,33,204.852816037456990
"5,634",Location 57 - Location 50,57,50,34,204.852816037459120
"5,635",Location 57 - Location 28,57,28,35,204.852816037459150
"5,636",Location 57 - Location 86,57,86,36,204.852816037459320
"5,637",Location 57 - Location 64,57,64,37,204.852816037459580
"5,638",Location 57 - Location 25,57,25,38,229.705632074913920
"5,639",Location 57 - Location 34,57,34,39,229.705632074913980
"5,640",Location 57 - Location 80,57,80,40,229.705632074914010
"5,641",Location 57 - Location 89,57,89,41,229.705632074915710
"5,642",Location 57 - Location 40,57,40,42,229.705632074918500
"5,643",Location 57 - Location 85,57,85,43,229.705632074918670
"5,644",Location 57 - Location 29,57,29,44,229.705632074918730
"5,645",Location 57 - Location 74,57,74,45,229.705632074918750
"5,646",Location 57 - Location 53,57,53,46,240.000000000000000
"5,647",Location 57 - Location 97,57,97,47,240.000000000000030
"5,648",Location 57 - Location 17,57,17,48,240.000000000000060
"5,649",Location 57 - Location 24,57,24,49,254.558448112370970
"5,650",Location 57 - Location 90,57,90,50,254.558448112374440
"5,651",Location 57 - Location 30,57,30,51,254.558448112377900
"5,652",Location 57 - Location 84,57,84,52,254.558448112378330
"5,653",Location 57 - Location 16,57,16,53,264.852816037456930
"5,654",Location 57 - Location 98,57,98,54,264.852816037456930
"5,655",Location 57 - Location 43,57,43,55,264.852816037457050
"5,656",Location 57 - Location 18,57,18,56,264.852816037459090
"5,657",Location 57 - Location 96,57,96,57,264.852816037459210
"5,658",Location 57 - Location 63,57,63,58,264.852816037459600
"5,659",Location 57 - Location 15,57,15,59,289.705632074913920
"5,660",Location 57 - Location 33,57,33,60,289.705632074913980
"5,661",Location 57 - Location 99,57,99,61,289.705632074915680
"5,662",Location 57 - Location 95,57,95,62,289.705632074918700
"5,663",Location 57 - Location 19,57,19,63,289.705632074918750
"5,664",Location 57 - Location 73,57,73,64,289.705632074918750
"5,665",Location 57 - Location 7,57,7,65,300.000000000000000
"5,666",Location 57 - Location 52,57,52,66,300.000000000000000
"5,667",Location 57 - Location 100,57,100,67,314.558448112353570
"5,668",Location 57 - Location 14,57,14,68,314.558448112370910
"5,669",Location 57 - Location 23,57,23,69,314.558448112371020
"5,670",Location 57 - Location 20,57,20,70,314.558448112377850
"5,671",Location 57 - Location 94,57,94,71,314.558448112378240
"5,672",Location 57 - Location 83,57,83,72,314.558448112378410
"5,673",Location 57 - Location 6,57,6,73,324.852816037456930
"5,674",Location 57 - Location 42,57,42,74,324.852816037456990
"5,675",Location 57 - Location 8,57,8,75,324.852816037459090
"5,676",Location 57 - Location 62,57,62,76,324.852816037459550
"5,677",Location 57 - Location 13,57,13,77,339.411264149829720
"5,678",Location 57 - Location 93,57,93,78,339.411264149837510
"5,679",Location 57 - Location 5,57,5,79,349.705632074913920
"5,680",Location 57 - Location 32,57,32,80,349.705632074913980
"5,681",Location 57 - Location 9,57,9,81,349.705632074918700
"5,682",Location 57 - Location 72,57,72,82,349.705632074918750
"5,683",Location 57 - Location 51,57,51,83,360.000000000000000
"5,684",Location 57 - Location 4,57,4,84,374.558448112370910
"5,685",Location 57 - Location 22,57,22,85,374.558448112370970
"5,686",Location 57 - Location 10,57,10,86,374.558448112377850
"5,687",Location 57 - Location 82,57,82,87,374.558448112378360
"5,688",Location 57 - Location 41,57,41,88,384.852816037457050
"5,689",Location 57 - Location 61,57,61,89,384.852816037459550
"5,690",Location 57 - Location 3,57,3,90,399.411264149827900
"5,691",Location 57 - Location 12,57,12,91,399.411264149829720
"5,692",Location 57 - Location 92,57,92,92,399.411264149838420
"5,693",Location 57 - Location 31,57,31,93,409.705632074913980
"5,694",Location 57 - Location 71,57,71,94,409.705632074918750
"5,695",Location 57 - Location 2,57,2,95,424.264080187286710
"5,696",Location 57 - Location 21,57,21,96,434.558448112371020
"5,697",Location 57 - Location 81,57,81,97,434.558448112378410
"5,698",Location 57 - Location 11,57,11,98,459.411264149829720
"5,699",Location 57 - Location 91,57,91,99,459.411264149838810
"5,700",Location 57 - Location 1,57,1,100,484.264080187309330
"5,701",Location 58 - Location 58,58,58,1,0.000000000000000
"5,702",Location 58 - Location 59,58,59,2,59.999999999999972
"5,703",Location 58 - Location 68,58,68,3,60.000000000000000
"5,704",Location 58 - Location 48,58,48,4,60.000000000000028
"5,705",Location 58 - Location 57,58,57,5,60.000000000000036
"5,706",Location 58 - Location 47,58,47,6,84.852816037456989
"5,707",Location 58 - Location 69,58,69,7,84.852816037456989
"5,708",Location 58 - Location 49,58,49,8,84.852816037459377
"5,709",Location 58 - Location 67,58,67,9,84.852816037459377
"5,710",Location 58 - Location 38,58,38,10,120.000000000000000
"5,711",Location 58 - Location 56,58,56,11,120.000000000000000
"5,712",Location 58 - Location 60,58,60,12,120.000000000000000
"5,713",Location 58 - Location 78,58,78,13,120.000000000000000
"5,714",Location 58 - Location 37,58,37,14,144.852816037456990
"5,715",Location 58 - Location 46,58,46,15,144.852816037456990
"5,716",Location 58 - Location 70,58,70,16,144.852816037456990
"5,717",Location 58 - Location 79,58,79,17,144.852816037457020
"5,718",Location 58 - Location 50,58,50,18,144.852816037459320
"5,719",Location 58 - Location 39,58,39,19,144.852816037459380
"5,720",Location 58 - Location 66,58,66,20,144.852816037459380
"5,721",Location 58 - Location 77,58,77,21,144.852816037459380
"5,722",Location 58 - Location 80,58,80,22,169.705632074913980
"5,723",Location 58 - Location 36,58,36,23,169.705632074915680
"5,724",Location 58 - Location 40,58,40,24,169.705632074918750
"5,725",Location 58 - Location 76,58,76,25,169.705632074918750
"5,726",Location 58 - Location 28,58,28,26,180.000000000000000
"5,727",Location 58 - Location 88,58,88,27,180.000000000000000
"5,728",Location 58 - Location 55,58,55,28,180.000000000000030
"5,729",Location 58 - Location 27,58,27,29,204.852816037456990
"5,730",Location 58 - Location 89,58,89,30,204.852816037456990
"5,731",Location 58 - Location 45,58,45,31,204.852816037457020
"5,732",Location 58 - Location 87,58,87,32,204.852816037459350
"5,733",Location 58 - Location 29,58,29,33,204.852816037459380
"5,734",Location 58 - Location 65,58,65,34,204.852816037459410
"5,735",Location 58 - Location 26,58,26,35,229.705632074913980
"5,736",Location 58 - Location 35,58,35,36,229.705632074913980
"5,737",Location 58 - Location 90,58,90,37,229.705632074915740
"5,738",Location 58 - Location 30,58,30,38,229.705632074918530
"5,739",Location 58 - Location 75,58,75,39,229.705632074918550
"5,740",Location 58 - Location 86,58,86,40,229.705632074918730
"5,741",Location 58 - Location 18,58,18,41,240.000000000000000
"5,742",Location 58 - Location 54,58,54,42,240.000000000000000
"5,743",Location 58 - Location 98,58,98,43,240.000000000000030
"5,744",Location 58 - Location 25,58,25,44,254.558448112372670
"5,745",Location 58 - Location 85,58,85,45,254.558448112378100
"5,746",Location 58 - Location 17,58,17,46,264.852816037456990
"5,747",Location 58 - Location 44,58,44,47,264.852816037456990
"5,748",Location 58 - Location 99,58,99,48,264.852816037457050
"5,749",Location 58 - Location 97,58,97,49,264.852816037459320
"5,750",Location 58 - Location 19,58,19,50,264.852816037459380
"5,751",Location 58 - Location 64,58,64,51,264.852816037459380
"5,752",Location 58 - Location 100,58,100,52,289.705632074894880
"5,753",Location 58 - Location 16,58,16,53,289.705632074913920
"5,754",Location 58 - Location 34,58,34,54,289.705632074913980
"5,755",Location 58 - Location 20,58,20,55,289.705632074918530
"5,756",Location 58 - Location 74,58,74,56,289.705632074918530
"5,757",Location 58 - Location 96,58,96,57,289.705632074918640
"5,758",Location 58 - Location 8,58,8,58,300.000000000000000
"5,759",Location 58 - Location 53,58,53,59,300.000000000000000
"5,760",Location 58 - Location 15,58,15,60,314.558448112370970
"5,761",Location 58 - Location 24,58,24,61,314.558448112370970
"5,762",Location 58 - Location 84,58,84,62,314.558448112378070
"5,763",Location 58 - Location 95,58,95,63,314.558448112378130
"5,764",Location 58 - Location 7,58,7,64,324.852816037456990
"5,765",Location 58 - Location 43,58,43,65,324.852816037457050
"5,766",Location 58 - Location 9,58,9,66,324.852816037459380
"5,767",Location 58 - Location 63,58,63,67,324.852816037459430
"5,768",Location 58 - Location 14,58,14,68,339.411264149829660
"5,769",Location 58 - Location 94,58,94,69,339.411264149837680
"5,770",Location 58 - Location 6,58,6,70,349.705632074913980
"5,771",Location 58 - Location 33,58,33,71,349.705632074913980
"5,772",Location 58 - Location 10,58,10,72,349.705632074918530
"5,773",Location 58 - Location 73,58,73,73,349.705632074918530
"5,774",Location 58 - Location 52,58,52,74,360.000000000000000
"5,775",Location 58 - Location 5,58,5,75,374.558448112370910
"5,776",Location 58 - Location 23,58,23,76,374.558448112371020
"5,777",Location 58 - Location 83,58,83,77,374.558448112378070
"5,778",Location 58 - Location 42,58,42,78,384.852816037456990
"5,779",Location 58 - Location 62,58,62,79,384.852816037459380
"5,780",Location 58 - Location 4,58,4,80,399.411264149829660
"5,781",Location 58 - Location 13,58,13,81,399.411264149829660
"5,782",Location 58 - Location 93,58,93,82,399.411264149837220
"5,783",Location 58 - Location 32,58,32,83,409.705632074913980
"5,784",Location 58 - Location 72,58,72,84,409.705632074918530
"5,785",Location 58 - Location 51,58,51,85,420.000000000000000
"5,786",Location 58 - Location 3,58,3,86,424.264080187286650
"5,787",Location 58 - Location 22,58,22,87,434.558448112370970
"5,788",Location 58 - Location 82,58,82,88,434.558448112378020
"5,789",Location 58 - Location 41,58,41,89,444.852816037457050
"5,790",Location 58 - Location 61,58,61,90,444.852816037459430
"5,791",Location 58 - Location 12,58,12,91,459.411264149829660
"5,792",Location 58 - Location 92,58,92,92,459.411264149838080
"5,793",Location 58 - Location 31,58,31,93,469.705632074914040
"5,794",Location 58 - Location 71,58,71,94,469.705632074918580
"5,795",Location 58 - Location 2,58,2,95,484.264080187286590
"5,796",Location 58 - Location 21,58,21,96,494.558448112371020
"5,797",Location 58 - Location 81,58,81,97,494.558448112378070
"5,798",Location 58 - Location 11,58,11,98,519.411264149829780
"5,799",Location 58 - Location 91,58,91,99,519.411264149838420
"5,800",Location 58 - Location 1,58,1,100,544.264080187309330
"5,801",Location 59 - Location 59,59,59,1,0.000000000000000
"5,802",Location 59 - Location 58,59,58,2,59.999999999999964
"5,803",Location 59 - Location 69,59,69,3,59.999999999999972
"5,804",Location 59 - Location 60,59,60,4,60.000000000000028
"5,805",Location 59 - Location 49,59,49,5,60.000000000000036
"5,806",Location 59 - Location 48,59,48,6,84.852816037456989
"5,807",Location 59 - Location 70,59,70,7,84.852816037458723
"5,808",Location 59 - Location 50,59,50,8,84.852816037459377
"5,809",Location 59 - Location 68,59,68,9,84.852816037459377
"5,810",Location 59 - Location 57,59,57,10,120.000000000000000
"5,811",Location 59 - Location 79,59,79,11,120.000000000000000
"5,812",Location 59 - Location 39,59,39,12,120.000000000000030
"5,813",Location 59 - Location 47,59,47,13,144.852816037456930
"5,814",Location 59 - Location 80,59,80,14,144.852816037456930
"5,815",Location 59 - Location 38,59,38,15,144.852816037456960
"5,816",Location 59 - Location 67,59,67,16,144.852816037459320
"5,817",Location 59 - Location 78,59,78,17,144.852816037459350
"5,818",Location 59 - Location 40,59,40,18,144.852816037459410
"5,819",Location 59 - Location 37,59,37,19,169.705632074913980
"5,820",Location 59 - Location 77,59,77,20,169.705632074918750
"5,821",Location 59 - Location 56,59,56,21,179.999999999999970
"5,822",Location 59 - Location 89,59,89,22,179.999999999999970
"5,823",Location 59 - Location 29,59,29,23,180.000000000000030
"5,824",Location 59 - Location 46,59,46,24,204.852816037456930
"5,825",Location 59 - Location 28,59,28,25,204.852816037456990
"5,826",Location 59 - Location 90,59,90,26,204.852816037458750
"5,827",Location 59 - Location 30,59,30,27,204.852816037459210
"5,828",Location 59 - Location 66,59,66,28,204.852816037459320
"5,829",Location 59 - Location 88,59,88,29,204.852816037459320
"5,830",Location 59 - Location 27,59,27,30,229.705632074913920
"5,831",Location 59 - Location 36,59,36,31,229.705632074913920
"5,832",Location 59 - Location 76,59,76,32,229.705632074918670
"5,833",Location 59 - Location 87,59,87,33,229.705632074918730
"5,834",Location 59 - Location 55,59,55,34,240.000000000000000
"5,835",Location 59 - Location 99,59,99,35,240.000000000000030
"5,836",Location 59 - Location 19,59,19,36,240.000000000000060
"5,837",Location 59 - Location 26,59,26,37,254.558448112370970
"5,838",Location 59 - Location 86,59,86,38,254.558448112378100
"5,839",Location 59 - Location 100,59,100,39,264.852816037437830
"5,840",Location 59 - Location 18,59,18,40,264.852816037456930
"5,841",Location 59 - Location 45,59,45,41,264.852816037456930
"5,842",Location 59 - Location 20,59,20,42,264.852816037459150
"5,843",Location 59 - Location 65,59,65,43,264.852816037459320
"5,844",Location 59 - Location 98,59,98,44,264.852816037459320
"5,845",Location 59 - Location 17,59,17,45,289.705632074913920
"5,846",Location 59 - Location 35,59,35,46,289.705632074913920
"5,847",Location 59 - Location 75,59,75,47,289.705632074918470
"5,848",Location 59 - Location 97,59,97,48,289.705632074918640
"5,849",Location 59 - Location 9,59,9,49,300.000000000000000
"5,850",Location 59 - Location 54,59,54,50,300.000000000000000
"5,851",Location 59 - Location 16,59,16,51,314.558448112370910
"5,852",Location 59 - Location 25,59,25,52,314.558448112370970
"5,853",Location 59 - Location 96,59,96,53,314.558448112377960
"5,854",Location 59 - Location 85,59,85,54,314.558448112378070
"5,855",Location 59 - Location 44,59,44,55,324.852816037456880
"5,856",Location 59 - Location 8,59,8,56,324.852816037456930
"5,857",Location 59 - Location 10,59,10,57,324.852816037459150
"5,858",Location 59 - Location 64,59,64,58,324.852816037459260
"5,859",Location 59 - Location 15,59,15,59,339.411264149827960
"5,860",Location 59 - Location 95,59,95,60,339.411264149837450
"5,861",Location 59 - Location 7,59,7,61,349.705632074913920
"5,862",Location 59 - Location 34,59,34,62,349.705632074913920
"5,863",Location 59 - Location 74,59,74,63,349.705632074918470
"5,864",Location 59 - Location 53,59,53,64,360.000000000000000
"5,865",Location 59 - Location 6,59,6,65,374.558448112370910
"5,866",Location 59 - Location 24,59,24,66,374.558448112370910
"5,867",Location 59 - Location 84,59,84,67,374.558448112378020
"5,868",Location 59 - Location 43,59,43,68,384.852816037456930
"5,869",Location 59 - Location 63,59,63,69,384.852816037459320
"5,870",Location 59 - Location 5,59,5,70,399.411264149827900
"5,871",Location 59 - Location 14,59,14,71,399.411264149827960
"5,872",Location 59 - Location 94,59,94,72,399.411264149837620
"5,873",Location 59 - Location 33,59,33,73,409.705632074913920
"5,874",Location 59 - Location 73,59,73,74,409.705632074918470
"5,875",Location 59 - Location 52,59,52,75,420.000000000000000
"5,876",Location 59 - Location 4,59,4,76,424.264080187286710
"5,877",Location 59 - Location 23,59,23,77,434.558448112370910
"5,878",Location 59 - Location 83,59,83,78,434.558448112378070
"5,879",Location 59 - Location 42,59,42,79,444.852816037456880
"5,880",Location 59 - Location 62,59,62,80,444.852816037459260
"5,881",Location 59 - Location 13,59,13,81,459.411264149827960
"5,882",Location 59 - Location 93,59,93,82,459.411264149837170
"5,883",Location 59 - Location 32,59,32,83,469.705632074913920
"5,884",Location 59 - Location 72,59,72,84,469.705632074918410
"5,885",Location 59 - Location 51,59,51,85,480.000000000000000
"5,886",Location 59 - Location 3,59,3,86,484.264080187284890
"5,887",Location 59 - Location 22,59,22,87,494.558448112370800
"5,888",Location 59 - Location 82,59,82,88,494.558448112378020
"5,889",Location 59 - Location 41,59,41,89,504.852816037456930
"5,890",Location 59 - Location 61,59,61,90,504.852816037459380
"5,891",Location 59 - Location 12,59,12,91,519.411264149827960
"5,892",Location 59 - Location 92,59,92,92,519.411264149838080
"5,893",Location 59 - Location 31,59,31,93,529.705632074913860
"5,894",Location 59 - Location 71,59,71,94,529.705632074918410
"5,895",Location 59 - Location 2,59,2,95,544.264080187284890
"5,896",Location 59 - Location 21,59,21,96,554.558448112370910
"5,897",Location 59 - Location 81,59,81,97,554.558448112378070
"5,898",Location 59 - Location 11,59,11,98,579.411264149827960
"5,899",Location 59 - Location 91,59,91,99,579.411264149838420
"5,900",Location 59 - Location 1,59,1,100,604.264080187307510
"5,901",Location 60 - Location 60,60,60,1,0.000000000000000
"5,902",Location 60 - Location 59,60,59,2,60.000000000000028
"5,903",Location 60 - Location 50,60,50,3,60.000001622861959
"5,904",Location 60 - Location 70,60,70,4,60.000001622862186
"5,905",Location 60 - Location 49,60,49,5,84.852816037458723
"5,906",Location 60 - Location 69,60,69,6,84.852816037459377
"5,907",Location 60 - Location 58,60,58,7,120.000000000000000
"5,908",Location 60 - Location 40,60,40,8,120.000003245724140
"5,909",Location 60 - Location 80,60,80,9,120.000003245724140
"5,910",Location 60 - Location 48,60,48,10,144.852816037456990
"5,911",Location 60 - Location 39,60,39,11,144.852816037458720
"5,912",Location 60 - Location 68,60,68,12,144.852816037459380
"5,913",Location 60 - Location 79,60,79,13,144.852816037459410
"5,914",Location 60 - Location 38,60,38,14,169.705632074915680
"5,915",Location 60 - Location 78,60,78,15,169.705632074918750
"5,916",Location 60 - Location 57,60,57,16,180.000000000000030
"5,917",Location 60 - Location 30,60,30,17,180.000004868586130
"5,918",Location 60 - Location 90,60,90,18,180.000004868586300
"5,919",Location 60 - Location 47,60,47,19,204.852816037456990
"5,920",Location 60 - Location 29,60,29,20,204.852816037458720
"5,921",Location 60 - Location 67,60,67,21,204.852816037459380
"5,922",Location 60 - Location 89,60,89,22,204.852816037459380
"5,923",Location 60 - Location 37,60,37,23,229.705632074913980
"5,924",Location 60 - Location 28,60,28,24,229.705632074915680
"5,925",Location 60 - Location 77,60,77,25,229.705632074918730
"5,926",Location 60 - Location 88,60,88,26,229.705632074918730
"5,927",Location 60 - Location 56,60,56,27,240.000000000000000
"5,928",Location 60 - Location 20,60,20,28,240.000006491448520
"5,929",Location 60 - Location 100,60,100,29,240.000006491470880
"5,930",Location 60 - Location 27,60,27,30,254.558448112372670
"5,931",Location 60 - Location 87,60,87,31,254.558448112378100
"5,932",Location 60 - Location 46,60,46,32,264.852816037456990
"5,933",Location 60 - Location 19,60,19,33,264.852816037458750
"5,934",Location 60 - Location 66,60,66,34,264.852816037459380
"5,935",Location 60 - Location 99,60,99,35,264.852816037459430
"5,936",Location 60 - Location 36,60,36,36,289.705632074913920
"5,937",Location 60 - Location 18,60,18,37,289.705632074915630
"5,938",Location 60 - Location 76,60,76,38,289.705632074918640
"5,939",Location 60 - Location 98,60,98,39,289.705632074918750
"5,940",Location 60 - Location 55,60,55,40,300.000000000000000
"5,941",Location 60 - Location 10,60,10,41,300.000006491448520
"5,942",Location 60 - Location 26,60,26,42,314.558448112370970
"5,943",Location 60 - Location 17,60,17,43,314.558448112372670
"5,944",Location 60 - Location 97,60,97,44,314.558448112378070
"5,945",Location 60 - Location 86,60,86,45,314.558448112378130
"5,946",Location 60 - Location 45,60,45,46,324.852816037457050
"5,947",Location 60 - Location 9,60,9,47,324.852816037458750
"5,948",Location 60 - Location 65,60,65,48,324.852816037459430
"5,949",Location 60 - Location 16,60,16,49,339.411264149829660
"5,950",Location 60 - Location 96,60,96,50,339.411264149837390
"5,951",Location 60 - Location 35,60,35,51,349.705632074913980
"5,952",Location 60 - Location 8,60,8,52,349.705632074915680
"5,953",Location 60 - Location 75,60,75,53,349.705632074918530
"5,954",Location 60 - Location 54,60,54,54,360.000000000000000
"5,955",Location 60 - Location 25,60,25,55,374.558448112370910
"5,956",Location 60 - Location 7,60,7,56,374.558448112372620
"5,957",Location 60 - Location 85,60,85,57,374.558448112378070
"5,958",Location 60 - Location 44,60,44,58,384.852816037456990
"5,959",Location 60 - Location 64,60,64,59,384.852816037459380
"5,960",Location 60 - Location 15,60,15,60,399.411264149827960
"5,961",Location 60 - Location 6,60,6,61,399.411264149829660
"5,962",Location 60 - Location 95,60,95,62,399.411264149837450
"5,963",Location 60 - Location 34,60,34,63,409.705632074913980
"5,964",Location 60 - Location 74,60,74,64,409.705632074918530
"5,965",Location 60 - Location 53,60,53,65,420.000000000000000
"5,966",Location 60 - Location 5,60,5,66,424.264080187286650
"5,967",Location 60 - Location 24,60,24,67,434.558448112370850
"5,968",Location 60 - Location 84,60,84,68,434.558448112378020
"5,969",Location 60 - Location 43,60,43,69,444.852816037457050
"5,970",Location 60 - Location 63,60,63,70,444.852816037459430
"5,971",Location 60 - Location 14,60,14,71,459.411264149827900
"5,972",Location 60 - Location 94,60,94,72,459.411264149837620
"5,973",Location 60 - Location 33,60,33,73,469.705632074913980
"5,974",Location 60 - Location 73,60,73,74,469.705632074918580
"5,975",Location 60 - Location 52,60,52,75,479.999999999999940
"5,976",Location 60 - Location 4,60,4,76,484.264080187286650
"5,977",Location 60 - Location 23,60,23,77,494.558448112370910
"5,978",Location 60 - Location 83,60,83,78,494.558448112378020
"5,979",Location 60 - Location 42,60,42,79,504.852816037456990
"5,980",Location 60 - Location 62,60,62,80,504.852816037459380
"5,981",Location 60 - Location 13,60,13,81,519.411264149827960
"5,982",Location 60 - Location 93,60,93,82,519.411264149837170
"5,983",Location 60 - Location 32,60,32,83,529.705632074914090
"5,984",Location 60 - Location 72,60,72,84,529.705632074918530
"5,985",Location 60 - Location 51,60,51,85,540.000000000000000
"5,986",Location 60 - Location 3,60,3,86,544.264080187284890
"5,987",Location 60 - Location 22,60,22,87,554.558448112370910
"5,988",Location 60 - Location 82,60,82,88,554.558448112378070
"5,989",Location 60 - Location 41,60,41,89,564.852816037457050
"5,990",Location 60 - Location 61,60,61,90,564.852816037459430
"5,991",Location 60 - Location 12,60,12,91,579.411264149827960
"5,992",Location 60 - Location 92,60,92,92,579.411264149838080
"5,993",Location 60 - Location 31,60,31,93,589.705632074914090
"5,994",Location 60 - Location 71,60,71,94,589.705632074918640
"5,995",Location 60 - Location 2,60,2,95,604.264080187285000
"5,996",Location 60 - Location 21,60,21,96,614.558448112370910
"5,997",Location 60 - Location 81,60,81,97,614.558448112378070
"5,998",Location 60 - Location 11,60,11,98,639.411264149827960
"5,999",Location 60 - Location 91,60,91,99,639.411264149838420
"6,000",Location 60 - Location 1,60,1,100,664.264080187307630
"6,001",Location 61 - Location 61,61,61,1,0.000000000000000
"6,002",Location 61 - Location 62,61,62,2,60.000000000000028
"6,003",Location 61 - Location 71,61,71,3,60.000001622861959
"6,004",Location 61 - Location 51,61,51,4,60.000001622862840
"6,005",Location 61 - Location 72,61,72,5,84.852816037458723
"6,006",Location 61 - Location 52,61,52,6,84.852816037459590
"6,007",Location 61 - Location 63,61,63,7,120.000000000000000
"6,008",Location 61 - Location 81,61,81,8,120.000003245723930
"6,009",Location 61 - Location 41,61,41,9,120.000003245724800
"6,010",Location 61 - Location 73,61,73,10,144.852816037458720
"6,011",Location 61 - Location 82,61,82,11,144.852816037458720
"6,012",Location 61 - Location 42,61,42,12,144.852816037459600
"6,013",Location 61 - Location 53,61,53,13,144.852816037459600
"6,014",Location 61 - Location 83,61,83,14,169.705632074919210
"6,015",Location 61 - Location 43,61,43,15,169.705632074920060
"6,016",Location 61 - Location 64,61,64,16,180.000000000000030
"6,017",Location 61 - Location 91,61,91,17,180.000003245723920
"6,018",Location 61 - Location 31,61,31,18,180.000004868586760
"6,019",Location 61 - Location 74,61,74,19,204.852816037458720
"6,020",Location 61 - Location 92,61,92,20,204.852816037458720
"6,021",Location 61 - Location 32,61,32,21,204.852816037459580
"6,022",Location 61 - Location 54,61,54,22,204.852816037459600
"6,023",Location 61 - Location 84,61,84,23,229.705632074919180
"6,024",Location 61 - Location 93,61,93,24,229.705632074919180
"6,025",Location 61 - Location 33,61,33,25,229.705632074920060
"6,026",Location 61 - Location 44,61,44,26,229.705632074920060
"6,027",Location 61 - Location 65,61,65,27,240.000000000000000
"6,028",Location 61 - Location 21,61,21,28,240.000006491448720
"6,029",Location 61 - Location 34,61,34,29,254.558448112379660
"6,030",Location 61 - Location 94,61,94,30,254.558448112379690
"6,031",Location 61 - Location 75,61,75,31,264.852816037458750
"6,032",Location 61 - Location 22,61,22,32,264.852816037459600
"6,033",Location 61 - Location 55,61,55,33,264.852816037459600
"6,034",Location 61 - Location 85,61,85,34,289.705632074917390
"6,035",Location 61 - Location 45,61,45,35,289.705632074919210
"6,036",Location 61 - Location 23,61,23,36,289.705632074920000
"6,037",Location 61 - Location 66,61,66,37,300.000000000000000
"6,038",Location 61 - Location 11,61,11,38,300.000008114310670
"6,039",Location 61 - Location 24,61,24,39,314.558448112379660
"6,040",Location 61 - Location 35,61,35,40,314.558448112379660
"6,041",Location 61 - Location 95,61,95,41,314.558448112379660
"6,042",Location 61 - Location 76,61,76,42,324.852816037458750
"6,043",Location 61 - Location 12,61,12,43,324.852816037459550
"6,044",Location 61 - Location 56,61,56,44,324.852816037459660
"6,045",Location 61 - Location 25,61,25,45,339.411264149840120
"6,046",Location 61 - Location 86,61,86,46,349.705632074917500
"6,047",Location 61 - Location 46,61,46,47,349.705632074919210
"6,048",Location 61 - Location 13,61,13,48,349.705632074920000
"6,049",Location 61 - Location 67,61,67,49,360.000000000000000
"6,050",Location 61 - Location 1,61,1,50,360.000009737151740
"6,051",Location 61 - Location 96,61,96,51,374.558448112377850
"6,052",Location 61 - Location 14,61,14,52,374.558448112379610
"6,053",Location 61 - Location 36,61,36,53,374.558448112379660
"6,054",Location 61 - Location 77,61,77,54,384.852816037458690
"6,055",Location 61 - Location 2,61,2,55,384.852816037459550
"6,056",Location 61 - Location 57,61,57,56,384.852816037459550
"6,057",Location 61 - Location 15,61,15,57,399.411264149840120
"6,058",Location 61 - Location 26,61,26,58,399.411264149840120
"6,059",Location 61 - Location 87,61,87,59,409.705632074917500
"6,060",Location 61 - Location 3,61,3,60,409.705632074919150
"6,061",Location 61 - Location 47,61,47,61,409.705632074919210
"6,062",Location 61 - Location 68,61,68,62,420.000000000000000
"6,063",Location 61 - Location 16,61,16,63,424.264080187299730
"6,064",Location 61 - Location 97,61,97,64,434.558448112377960
"6,065",Location 61 - Location 4,61,4,65,434.558448112379610
"6,066",Location 61 - Location 37,61,37,66,434.558448112379610
"6,067",Location 61 - Location 78,61,78,67,444.852816037458750
"6,068",Location 61 - Location 58,61,58,68,444.852816037459380
"6,069",Location 61 - Location 27,61,27,69,459.411264149839270
"6,070",Location 61 - Location 5,61,5,70,459.411264149840060
"6,071",Location 61 - Location 88,61,88,71,469.705632074917500
"6,072",Location 61 - Location 48,61,48,72,469.705632074918640
"6,073",Location 61 - Location 69,61,69,73,480.000000000000000
"6,074",Location 61 - Location 17,61,17,74,484.264080187299610
