og_distance,og_popularity,d_shock_0.9,d_shock_0.91,d_shock_0.92,d_shock_0.93,d_shock_0.94,d_shock_0.95,d_shock_0.96,d_shock_0.97,d_shock_0.98,d_shock_0.99
6.44002,-19.6225,-2.22895e-11,-2.52047e-11,-1.42775e-11,-1.54556e-11,-1.64317e-11,-1.72409e-11,-1.79115e-11,-1.8467e-11,-1.89273e-11,-1.93088e-11
6.65929,-24.2419,-1.94831e-11,-1.95159e-11,-1.95417e-11,-1.95624e-11,-1.95786e-11,-1.95914e-11,-1.96017e-11,-1.96096e-11,-1.96159e-11,-1.9621e-11
7.04017,-34.8507,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.58271,-22.3604,-1.89191e-11,-1.90743e-11,-1.91995e-11,-1.93001e-11,-1.93812e-11,-1.94464e-11,-1.94991e-11,-1.95415e-11,-1.95755e-11,-1.9603e-11
6.79343,-27.5686,-1.96176e-11,-1.96196e-11,-1.9621e-11,-1.96221e-11,-1.9623e-11,-1.96234e-11,-1.96241e-11,-1.96243e-11,-1.96247e-11,-1.96247e-11
6.81986,-28.3148,-1.96212e-11,-1.96221e-11,-1.9623e-11,-1.96234e-11,-1.96241e-11,-1.96243e-11,-1.96243e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11
6.81986,-28.2934,-1.96212e-11,-1.96221e-11,-1.9623e-11,-1.96234e-11,-1.96239e-11,-1.96243e-11,-1.96243e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11
5.99768,-12.9049,9.70302e-09,8.10384e-09,6.68645e-09,5.43026e-09,4.31714e-09,3.33117e-09,2.45165e-09,1.45302e-09,8.80794e-10,3.4612e-10
5.85752,-11.2576,4.0549e-08,3.4309e-08,2.86909e-08,2.36316e-08,1.90775e-08,1.49773e-08,1.12847e-08,7.96026e-09,4.96852e-09,2.26636e-09
6.47114,-20.2289,-1.46456e-11,-1.56708e-11,-1.65152e-11,-1.72107e-11,-1.77838e-11,-1.82556e-11,-1.86446e-11,-1.89648e-11,-1.92286e-11,-1.9446e-11
6.72827,-25.9145,-1.9593e-11,-1.96008e-11,-1.96068e-11,-1.96114e-11,-1.9615e-11,-1.96179e-11,-1.96201e-11,-1.96219e-11,-1.96232e-11,-1.96243e-11
6.70452,-25.3214,-1.95708e-11,-1.95837e-11,-1.95937e-11,-1.96017e-11,-1.96079e-11,-1.96128e-11,-1.96165e-11,-1.96194e-11,-1.96219e-11,-1.96234e-11
6.84293,-28.7864,-1.96227e-11,-1.96234e-11,-1.96236e-11,-1.96241e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11
6.8766,-29.908,-1.96241e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11,-1.96252e-11
6.5085,-20.8076,-1.68345e-11,-1.74216e-11,-1.79017e-11,-1.82945e-11,-1.86153e-11,-1.8878e-11,-1.90927e-11,-1.92681e-11,-1.94116e-11,-1.9529e-11
7.14338,-38.7126,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.52811,-21.3533,-1.77864e-11,-1.81777e-11,-1.84968e-11,-1.87563e-11,-1.89677e-11,-1.914e-11,-1.92801e-11,-1.93945e-11,-1.94875e-11,-1.95635e-11
6.97851,-33.0203,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
5.59221,-8.89352,2.87297e-07,2.47091e-07,2.09994e-07,1.75765e-07,1.44183e-07,1.15043e-07,8.81555e-08,6.33481e-08,4.04588e-08,1.93383e-08
6.29157,-17.0301,1.45044e-10,9.58709e-11,6.71307e-11,4.26892e-11,2.19031e-11,4.22573e-12,-5.04841e-12,-1.49767e-11,-1.18052e-11,-1.60312e-11
6.18154,-15.3532,9.14789e-10,6.80952e-10,5.4284e-10,4.23385e-10,3.20066e-10,2.30703e-10,1.53412e-10,7.91109e-11,2.90967e-11,-7.64455e-12
6.33866,-17.743,4.60416e-11,2.73805e-11,1.16334e-11,-1.65401e-12,-6.67866e-12,-1.40177e-11,-2.02109e-11,-1.30014e-11,-1.55929e-11,-1.77796e-11
6.76311,-26.8023,-1.96105e-11,-1.96141e-11,-1.9617e-11,-1.9619e-11,-1.96207e-11,-1.96219e-11,-1.9623e-11,-1.96236e-11,-1.96243e-11,-1.96247e-11
7.00882,-33.9412,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
7.15778,-39.1914,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
5.95113,-12.3677,1.54531e-08,1.29701e-08,1.07573e-08,8.78524e-09,7.02796e-09,5.46233e-09,4.06258e-09,2.82184e-09,1.48117e-09,6.05876e-10
4.89906,-4.84766,6.51467e-06,5.74018e-06,4.99594e-06,4.28079e-06,3.59361e-06,2.93331e-06,2.29884e-06,1.68921e-06,1.10344e-06,5.40622e-07
6.44002,-19.5542,-2.13234e-11,-2.4434e-11,-1.39269e-11,-1.51825e-11,-1.62226e-11,-1.70846e-11,-1.77991e-11,-1.83911e-11,-1.88816e-11,-1.92881e-11
6.07949,-13.8639,4.22579e-09,3.48407e-09,2.83719e-09,2.26991e-09,1.52631e-09,1.1649e-09,8.47884e-10,5.24868e-10,3.02173e-10,1.06829e-10
6.18154,-15.3553,9.13536e-10,6.80023e-10,5.42084e-10,4.22777e-10,3.19587e-10,2.30336e-10,1.53141e-10,7.89533e-11,2.89992e-11,-7.67786e-12
6.70452,-25.3108,-1.95703e-11,-1.95834e-11,-1.95937e-11,-1.96014e-11,-1.96079e-11,-1.96125e-11,-1.96163e-11,-1.96194e-11,-1.96216e-11,-1.96234e-11
5.59221,-8.78978,3.16801e-07,2.72466e-07,2.31559e-07,1.93815e-07,1.5899e-07,1.26857e-07,9.72106e-08,6.98562e-08,4.4617e-08,2.13309e-08
6.17379,-15.2437,9.31807e-10,7.56699e-10,6.05076e-10,4.73786e-10,3.60105e-10,2.61669e-10,1.56862e-10,9.30191e-11,3.77378e-11,-4.50884e-12
6.07949,-13.9339,3.9091e-09,3.22356e-09,2.62187e-09,2.09397e-09,1.41953e-09,1.08221e-09,7.86318e-10,4.86007e-10,2.77995e-10,9.55314e-11
6.55434,-21.8303,-1.84164e-11,-1.86777e-11,-1.88896e-11,-1.9061e-11,-1.92e-11,-1.93126e-11,-1.94036e-11,-1.94775e-11,-1.95373e-11,-1.95857e-11
4.44092,-3.38919,1.64895e-05,1.46522e-05,1.28594e-05,1.11101e-05,9.40332e-06,7.73796e-06,6.1131e-06,4.52778e-06,2.98107e-06,1.47206e-06
6.23268,-16.102,4.07051e-10,3.21732e-10,2.48499e-10,1.85638e-10,1.31681e-10,7.80467e-11,4.36673e-11,1.41573e-11,-5.33484e-12,-1.10987e-11
6.66224,-24.3127,-1.94917e-11,-1.95226e-11,-1.9547e-11,-1.95661e-11,-1.95814e-11,-1.95937e-11,-1.9603e-11,-1.96105e-11,-1.96165e-11,-1.96212e-11
6.63193,-23.6118,-1.93765e-11,-1.94329e-11,-1.94778e-11,-1.95135e-11,-1.95419e-11,-1.95648e-11,-1.95826e-11,-1.95972e-11,-1.96085e-11,-1.96176e-11
5.48064,-8.03019,5.79881e-07,5.01383e-07,4.28336e-07,3.6036e-07,2.97104e-07,2.38241e-07,1.83466e-07,1.32494e-07,8.50622e-08,4.09242e-08
6.42606,-19.3622,-1.85685e-11,-2.22071e-11,-1.28708e-11,-1.4349e-11,-1.55771e-11,-1.65974e-11,-1.74452e-11,-1.81495e-11,-1.87348e-11,-1.92211e-11
6.45804,-19.9644,-1.33489e-11,-1.4631e-11,-1.56899e-11,-1.65643e-11,-1.72866e-11,-1.7883e-11,-1.83755e-11,-1.87825e-11,-1.91185e-11,-1.93958e-11
6.47114,-20.2296,-1.46507e-11,-1.56748e-11,-1.65181e-11,-1.72131e-11,-1.77856e-11,-1.8257e-11,-1.86453e-11,-1.89655e-11,-1.92291e-11,-1.94462e-11
6.81121,-27.923,-1.96199e-11,-1.96212e-11,-1.96223e-11,-1.9623e-11,-1.96234e-11,-1.96241e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11,-1.96247e-11
5.51095,-8.26311,4.80022e-07,4.14473e-07,3.53611e-07,2.971e-07,2.4463e-07,1.95912e-07,1.50677e-07,1.08677e-07,6.96802e-08,3.34716e-08
6.59632,-22.7315,-1.90821e-11,-1.92024e-11,-1.92992e-11,-1.93769e-11,-1.94391e-11,-1.94893e-11,-1.95295e-11,-1.95617e-11,-1.95874e-11,-1.96083e-11
6.59632,-22.732,-1.90821e-11,-1.92024e-11,-1.92992e-11,-1.93769e-11,-1.94391e-11,-1.94893e-11,-1.95295e-11,-1.95617e-11,-1.95874e-11,-1.96083e-11
6.47114,-20.2297,-1.46507e-11,-1.56748e-11,-1.65181e-11,-1.72131e-11,-1.77853e-11,-1.8257e-11,-1.86453e-11,-1.89655e-11,-1.92291e-11,-1.94462e-11
6.14978,-14.9024,1.39118e-09,1.1363e-09,8.40708e-10,6.64888e-10,5.12128e-10,3.79402e-10,2.64082e-10,1.63887e-10,7.07006e-11,7.45359e-12
6.39693,-18.8436,-8.0238e-12,-1.36846e-11,-8.85159e-12,-1.11773e-11,-1.31199e-11,-1.47427e-11,-1.60978e-11,-1.723e-11,-1.81757e-11,-1.89653e-11
6.14978,-14.7439,1.75495e-09,1.23539e-09,9.95835e-10,7.2382e-10,5.58717e-10,4.15267e-10,2.90631e-10,1.82341e-10,8.04354e-11,9.79727e-12
5.70378,-9.68537,1.42654e-07,1.21943e-07,1.03013e-07,8.5713e-08,6.99018e-08,5.54507e-08,4.22443e-08,3.01741e-08,1.91425e-08,9.06101e-09
6.49636,-20.725,-1.64133e-11,-1.70843e-11,-1.76341e-11,-1.80851e-11,-1.84546e-11,-1.87574e-11,-1.90059e-11,-1.92093e-11,-1.93761e-11,-1.95128e-11
6.73595,-26.0037,-1.95957e-11,-1.9603e-11,-1.96083e-11,-1.96128e-11,-1.96159e-11,-1.96185e-11,-1.96207e-11,-1.96221e-11,-1.96234e-11,-1.96243e-11
7.09629,-36.8958,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.87469,-29.7863,-1.96241e-11,-1.96243e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11,-1.96252e-11
6.98472,-33.1414,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.44002,-19.4781,-2.13236e-11,-1.24121e-11,-1.39271e-11,-1.51825e-11,-1.62226e-11,-1.70846e-11,-1.77991e-11,-1.83911e-11,-1.88816e-11,-1.92881e-11
5.37682,-7.33375,1.01008e-06,8.77148e-07,7.5256e-07,6.35793e-07,5.26356e-07,4.23793e-07,3.27667e-07,2.37578e-07,1.53146e-07,7.40153e-08
6.59632,-22.7331,-1.90825e-11,-1.92029e-11,-1.92995e-11,-1.93772e-11,-1.94393e-11,-1.94893e-11,-1.95295e-11,-1.95617e-11,-1.95874e-11,-1.96083e-11
6.83674,-28.7741,-1.96225e-11,-1.96232e-11,-1.96236e-11,-1.96241e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11
6.77264,-27.0309,-1.96132e-11,-1.96163e-11,-1.96185e-11,-1.96201e-11,-1.96214e-11,-1.96225e-11,-1.96234e-11,-1.96239e-11,-1.96243e-11,-1.96247e-11
6.67099,-24.4354,-1.95055e-11,-1.95333e-11,-1.95552e-11,-1.95726e-11,-1.95861e-11,-1.9597e-11,-1.96057e-11,-1.96123e-11,-1.96176e-11,-1.96216e-11
4.09434,-2.62858,2.39141e-05,2.13382e-05,1.8805e-05,1.63138e-05,1.38641e-05,1.14551e-05,9.08624e-06,6.75691e-06,4.46647e-06,2.21431e-06
6.79343,-27.521,-1.96172e-11,-1.96194e-11,-1.96207e-11,-1.96219e-11,-1.96227e-11,-1.96234e-11,-1.96241e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11
6.45804,-19.8959,-2.53277e-11,-1.43037e-11,-1.54321e-11,-1.63638e-11,-1.71334e-11,-1.77689e-11,-1.82938e-11,-1.87272e-11,-1.90852e-11,-1.93809e-11
6.69082,-24.9728,-1.95515e-11,-1.95688e-11,-1.95826e-11,-1.95932e-11,-1.96014e-11,-1.96081e-11,-1.96132e-11,-1.96172e-11,-1.96205e-11,-1.9623e-11
6.39693,-18.6856,-5.78071e-12,-1.1884e-11,-1.6982e-11,-2.12403e-11,-2.47968e-11,-1.43712e-11,-1.58296e-11,-1.70479e-11,-1.80653e-11,-1.89151e-11
6.64428,-23.8126,-1.94169e-11,-1.94647e-11,-1.95022e-11,-1.95324e-11,-1.95561e-11,-1.9575e-11,-1.95901e-11,-1.96021e-11,-1.96114e-11,-1.9619e-11
6.82201,-28.3727,-1.96212e-11,-1.96223e-11,-1.9623e-11,-1.96234e-11,-1.96241e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11
6.05036,-13.5714,5.40522e-09,4.48173e-09,3.66842e-09,2.95228e-09,2.32204e-09,1.76801e-09,1.12051e-09,7.01186e-10,4.12865e-10,1.41781e-10
6.60956,-23.088,-1.92326e-11,-1.93201e-11,-1.93905e-11,-1.94469e-11,-1.9492e-11,-1.95279e-11,-1.95568e-11,-1.95799e-11,-1.95985e-11,-1.96132e-11
6.17379,-15.0819,1.10698e-09,8.99106e-10,6.61167e-10,5.1888e-10,3.95675e-10,2.88994e-10,1.9662e-10,1.16634e-10,4.51039e-11,-6.71108e-12
7.08252,-36.5591,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.38683,-18.6587,-2.98828e-12,-9.60565e-12,-1.51428e-11,-9.65805e-12,-1.19407e-11,-1.38505e-11,-1.54485e-11,-1.67859e-11,-1.7905e-11,-1.88414e-11
5.72339,-9.86368,1.22961e-07,1.04985e-07,8.85854e-08,7.3624e-08,5.99748e-08,4.75226e-08,3.61619e-08,2.57977e-08,1.6342e-08,7.71622e-09
5.51095,-8.24282,4.85598e-07,4.19287e-07,3.57717e-07,3.0055e-07,2.4747e-07,1.98186e-07,1.52425e-07,1.09938e-07,7.04881e-08,3.38598e-08
5.51095,-8.25178,4.84897e-07,4.18683e-07,3.57202e-07,3.00117e-07,2.47114e-07,1.97901e-07,1.52207e-07,1.0978e-07,7.03875e-08,3.38117e-08
6.34425,-17.9199,3.15876e-11,1.55107e-11,5.06795e-12,-3.73568e-12,-1.11573e-11,-8.26339e-12,-1.13693e-11,-1.39877e-11,-1.61955e-11,-1.80562e-11
6.18154,-15.1974,9.94408e-10,7.40174e-10,5.9109e-10,4.62145e-10,3.50619e-10,2.54157e-10,1.70726e-10,8.9345e-11,3.54139e-11,-5.41123e-12
6.66224,-24.3106,-1.94915e-11,-1.95226e-11,-1.9547e-11,-1.95661e-11,-1.95814e-11,-1.95937e-11,-1.9603e-11,-1.96105e-11,-1.96165e-11,-1.96212e-11
6.57925,-22.3582,-1.88689e-11,-1.9035e-11,-1.91687e-11,-1.92766e-11,-1.93634e-11,-1.94333e-11,-1.94897e-11,-1.95353e-11,-1.95719e-11,-1.96012e-11
6.06997,-13.6712,5.08166e-09,4.20512e-09,3.43553e-09,2.75584e-09,2.16288e-09,1.63587e-09,1.02799e-09,6.39729e-10,3.73937e-10,1.40499e-10
6.70452,-25.2868,-1.95699e-11,-1.9583e-11,-1.95932e-11,-1.96012e-11,-1.96076e-11,-1.96125e-11,-1.96163e-11,-1.96194e-11,-1.96216e-11,-1.96234e-11
6.62247,-23.3971,-1.93243e-11,-1.9392e-11,-1.94462e-11,-1.94893e-11,-1.95239e-11,-1.95515e-11,-1.95735e-11,-1.95908e-11,-1.96048e-11,-1.96161e-11
6.88421,-30.1433,-1.96243e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.55434,-21.754,-1.84164e-11,-1.86777e-11,-1.88896e-11,-1.90612e-11,-1.92e-11,-1.93126e-11,-1.94036e-11,-1.94775e-11,-1.95373e-11,-1.95857e-11
6.75585,-26.5951,-1.96079e-11,-1.96119e-11,-1.96152e-11,-1.96176e-11,-1.96199e-11,-1.96212e-11,-1.96223e-11,-1.96234e-11,-1.96241e-11,-1.96245e-11
5.85752,-11.3369,3.72992e-08,3.15583e-08,2.63894e-08,2.17353e-08,1.7545e-08,1.37723e-08,1.03741e-08,7.31372e-09,4.5592e-09,2.07176e-09
6.65929,-24.2434,-1.94833e-11,-1.95159e-11,-1.95417e-11,-1.95624e-11,-1.95786e-11,-1.95914e-11,-1.96017e-11,-1.96096e-11,-1.96159e-11,-1.9621e-11
6.07949,-13.9481,3.86243e-09,3.19101e-09,2.59758e-09,2.07713e-09,1.40263e-09,1.06913e-09,7.14361e-10,4.79869e-10,2.74176e-10,8.53333e-11
6.39693,-18.8439,-8.0238e-12,-1.36846e-11,-8.85159e-12,-1.11775e-11,-1.31199e-11,-1.47427e-11,-1.60978e-11,-1.723e-11,-1.81757e-11,-1.89653e-11
6.62247,-23.3966,-1.93243e-11,-1.9392e-11,-1.94462e-11,-1.94893e-11,-1.95239e-11,-1.95515e-11,-1.95732e-11,-1.9591e-11,-1.96048e-11,-1.96161e-11
6.07949,-13.8662,4.21974e-09,3.48415e-09,2.83304e-09,2.26654e-09,1.52402e-09,1.16313e-09,8.46561e-10,5.24039e-10,3.01658e-10,9.62772e-11
6.39693,-18.7621,-5.77649e-12,-1.18807e-11,-1.69793e-11,-2.12381e-11,-1.26248e-11,-1.43707e-11,-1.58296e-11,-1.70475e-11,-1.80651e-11,-1.89151e-11
6.83674,-28.6123,-1.96223e-11,-1.9623e-11,-1.96234e-11,-1.96241e-11,-1.96243e-11,-1.96243e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11
6.69359,-24.9784,-1.9551e-11,-1.95686e-11,-1.95823e-11,-1.9593e-11,-1.96014e-11,-1.96081e-11,-1.96132e-11,-1.96172e-11,-1.96205e-11,-1.9623e-11
6.28536,-16.9223,1.64312e-10,1.21781e-10,7.82325e-11,5.15765e-11,2.88849e-11,9.56701e-12,-1.99729e-12,-1.28682e-11,-2.21225e-11,-1.56781e-11
5.70378,-9.82301,1.32589e-07,1.13338e-07,9.5743e-08,7.96631e-08,6.49668e-08,5.15352e-08,3.92597e-08,2.80406e-08,1.77865e-08,8.41374e-09
6.07949,-13.948,3.86244e-09,3.18488e-09,2.5902e-09,2.06847e-09,1.40264e-09,1.06913e-09,7.14363e-10,4.7987e-10,2.74177e-10,8.53333e-11
6.9738,-32.7313,-1.96247e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.07949,-13.9483,3.8636e-09,3.18585e-09,2.59101e-09,2.06913e-09,1.40312e-09,1.0695e-09,7.76857e-10,4.80042e-10,2.74284e-10,8.53739e-11
6.38683,-18.6629,-3.07399e-12,-9.67448e-12,-1.51976e-11,-9.68003e-12,-1.19573e-11,-1.38631e-11,-1.54579e-11,-1.67921e-11,-1.79088e-11,-1.88431e-11
6.64428,-23.811,-1.94169e-11,-1.94644e-11,-1.95022e-11,-1.95324e-11,-1.95559e-11,-1.9575e-11,-1.95901e-11,-1.96021e-11,-1.96114e-11,-1.9619e-11
6.44002,-19.6144,-2.22731e-11,-2.51916e-11,-2.76104e-11,-2.96145e-11,-1.64289e-11,-1.72387e-11,-1.79097e-11,-1.84659e-11,-1.89266e-11,-1.93086e-11
4.89906,-4.86853,6.4371e-06,5.67181e-06,4.93642e-06,4.22979e-06,3.55078e-06,2.89834e-06,2.27144e-06,1.66907e-06,1.09029e-06,5.3418e-07
6.44002,-19.6362,-1.1223e-11,-1.29217e-11,-1.43296e-11,-1.54963e-11,-1.64631e-11,-1.72642e-11,-1.79281e-11,-1.84781e-11,-1.89342e-11,-1.93119e-11
6.58271,-22.3308,-1.89064e-11,-1.90645e-11,-1.91918e-11,-1.92943e-11,-1.93769e-11,-1.94433e-11,-1.94968e-11,-1.95399e-11,-1.95746e-11,-1.96025e-11
6.88421,-30.0639,-1.96243e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11,-1.96252e-11
6.4019,-18.9091,-1.6998e-11,-2.38409e-11,-1.9607e-11,-2.33071e-11,-2.63949e-11,-2.89719e-11,-1.63394e-11,-1.7395e-11,-1.8276e-11,-1.90115e-11
6.69359,-25.06,-1.95566e-11,-1.95728e-11,-1.95854e-11,-1.95952e-11,-1.9603e-11,-1.96092e-11,-1.96141e-11,-1.96179e-11,-1.96207e-11,-1.96232e-11
5.24564,-6.43344,2.07321e-06,1.80901e-06,1.55941e-06,1.32358e-06,1.10077e-06,8.90267e-07,6.91391e-07,5.03499e-07,3.25987e-07,1.58282e-07
6.06997,-13.8236,4.31985e-09,3.56981e-09,2.91087e-09,2.33215e-09,1.82426e-09,1.20383e-09,8.06646e-10,5.44805e-10,3.14838e-10,1.01872e-10
6.55067,-21.677,-1.83311e-11,-1.861e-11,-1.88367e-11,-1.90201e-11,-1.91689e-11,-1.92895e-11,-1.93872e-11,-1.94667e-11,-1.95306e-11,-1.95826e-11
6.12457,-14.5523,2.2287e-09,1.81775e-09,1.27237e-09,9.30459e-10,7.23861e-10,5.4373e-10,3.86674e-10,2.49737e-10,1.1699e-10,2.69385e-11
6.24638,-16.3263,3.23532e-10,2.52838e-10,1.92284e-10,1.40417e-10,8.72664e-11,5.43496e-11,2.61546e-11,4.91296e-12,-1.11553e-11,-1.26839e-11
6.42606,-19.2177,-1.7353e-11,-2.12357e-11,-1.24278e-11,-1.4003e-11,-1.53118e-11,-1.63989e-11,-1.73024e-11,-1.80529e-11,-1.86766e-11,-1.91946e-11
6.78659,-27.4183,-1.96165e-11,-1.96188e-11,-1.96203e-11,-1.96216e-11,-1.96225e-11,-1.96232e-11,-1.96239e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11
6.76311,-26.7642,-1.96101e-11,-1.96139e-11,-1.96168e-11,-1.9619e-11,-1.96207e-11,-1.96219e-11,-1.9623e-11,-1.96236e-11,-1.96243e-11,-1.96247e-11
6.67099,-24.4985,-1.95128e-11,-1.9539e-11,-1.95595e-11,-1.95759e-11,-1.95886e-11,-1.95988e-11,-1.96068e-11,-1.9613e-11,-1.96179e-11,-1.96221e-11
6.18154,-15.3556,8.39352e-10,6.79897e-10,5.4198e-10,4.22694e-10,3.19522e-10,2.30286e-10,1.3668e-10,7.89329e-11,2.89866e-11,-7.68141e-12
5.93878,-11.9867,2.06838e-08,1.73838e-08,1.4439e-08,1.18114e-08,9.46689e-09,7.37526e-09,5.50613e-09,3.83856e-09,2.34542e-09,9.00504e-10
6.5085,-20.9527,-1.70064e-11,-1.75573e-11,-1.80078e-11,-1.83764e-11,-1.86775e-11,-1.8924e-11,-1.91254e-11,-1.92901e-11,-1.94249e-11,-1.95348e-11
6.18154,-15.3559,8.39352e-10,6.79897e-10,5.4198e-10,4.22694e-10,3.19522e-10,2.30286e-10,1.3668e-10,7.89329e-11,2.89861e-11,-7.68141e-12
6.44002,-19.6155,-2.22893e-11,-1.28559e-11,-1.42775e-11,-1.54556e-11,-1.64317e-11,-1.72409e-11,-1.79115e-11,-1.8467e-11,-1.89273e-11,-1.93088e-11
5.59221,-8.89372,2.87342e-07,2.4713e-07,2.10026e-07,1.75792e-07,1.44205e-07,1.1506e-07,8.8169e-08,6.33577e-08,4.04649e-08,1.93412e-08
5.70378,-9.84388,1.31048e-07,1.12021e-07,9.46314e-08,7.87381e-08,6.42125e-08,5.09369e-08,3.8804e-08,2.77148e-08,1.75799e-08,8.31555e-09
6.47543,-20.1555,-1.46532e-11,-1.5679e-11,-1.65237e-11,-1.72187e-11,-1.77909e-11,-1.82618e-11,-1.86495e-11,-1.89684e-11,-1.92311e-11,-1.94471e-11
5.59221,-8.89349,2.87297e-07,2.47091e-07,2.09994e-07,1.75765e-07,1.44183e-07,1.15043e-07,8.81556e-08,6.33481e-08,4.04588e-08,1.93383e-08
6.14978,-14.8996,1.39307e-09,1.13786e-09,9.16125e-10,6.65813e-10,5.12858e-10,3.79964e-10,2.64499e-10,1.64176e-10,7.08504e-11,5.34084e-12
6.7435,-26.2973,-1.96023e-11,-1.96079e-11,-1.96123e-11,-1.96154e-11,-1.96181e-11,-1.96199e-11,-1.96216e-11,-1.9623e-11,-1.96236e-11,-1.96243e-11
4.09434,-2.64337,2.36106e-05,2.10671e-05,1.85659e-05,1.61063e-05,1.36876e-05,1.13091e-05,8.9704e-06,6.6707e-06,4.40945e-06,2.18603e-06
6.65929,-24.1597,-1.94724e-11,-1.95075e-11,-1.95355e-11,-1.95577e-11,-1.9575e-11,-1.95888e-11,-1.95999e-11,-1.96083e-11,-1.96152e-11,-1.96207e-11
6.80239,-27.8427,-1.96194e-11,-1.96207e-11,-1.96219e-11,-1.96227e-11,-1.96234e-11,-1.96239e-11,-1.96243e-11,-1.96243e-11,-1.96247e-11,-1.96247e-11
6.69359,-25.0372,-1.95557e-11,-1.95721e-11,-1.95848e-11,-1.9595e-11,-1.9603e-11,-1.96092e-11,-1.96141e-11,-1.96176e-11,-1.96207e-11,-1.96232e-11
6.60956,-22.9498,-1.92069e-11,-1.93003e-11,-1.93752e-11,-1.94351e-11,-1.94831e-11,-1.95217e-11,-1.95524e-11,-1.95768e-11,-1.95965e-11,-1.96123e-11
6.31567,-17.4371,7.54292e-11,5.1446e-11,3.11302e-11,1.39209e-11,2.84528e-12,-6.7466e-12,-1.48719e-11,-1.08211e-11,-1.42539e-11,-1.71618e-11
6.90091,-30.6351,-1.96245e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
7.16104,-39.2492,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.55067,-21.8334,-1.84213e-11,-1.86811e-11,-1.88916e-11,-1.90623e-11,-1.92006e-11,-1.93128e-11,-1.94038e-11,-1.94775e-11,-1.95373e-11,-1.95857e-11
7.0511,-35.3131,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.55067,-21.7328,-1.83182e-11,-1.86002e-11,-1.88289e-11,-1.90141e-11,-1.91644e-11,-1.92861e-11,-1.93849e-11,-1.94649e-11,-1.95297e-11,-1.95823e-11
